AAR,STATKODE,BYDEL,Total,Percentage,COUNTRY,DISTRICT
2014.0,5776.0,99.0,3.0,0.0025706940874,Tjekkiet,Udenfor inddeling
2014.0,5778.0,0.0,277.0,0.00330162816754,Slovakiet,All Districts
2014.0,5778.0,1.0,20.0,0.00269323996768,Slovakiet,Indre By
2014.0,5778.0,2.0,39.0,0.0042636930141,Slovakiet,Østerbro
2014.0,5778.0,3.0,19.0,0.00160229381009,Slovakiet,Nørrebro
2014.0,5778.0,4.0,21.0,0.00226219971992,Slovakiet,Vesterbro/Kgs. Enghave
2014.0,5778.0,5.0,31.0,0.00476703060126,Slovakiet,Valby
2014.0,5778.0,6.0,21.0,0.00569877883311,Slovakiet,Vanløse
2014.0,5778.0,7.0,35.0,0.00394410637818,Slovakiet,Brønshøj-Husum
2014.0,5778.0,8.0,22.0,0.00214257888586,Slovakiet,Bispebjerg
2014.0,5778.0,9.0,29.0,0.00436352693349,Slovakiet,Amager Øst
2014.0,5778.0,10.0,32.0,0.00353943147882,Slovakiet,Amager Vest
2014.0,5778.0,99.0,8.0,0.00685518423308,Slovakiet,Udenfor inddeling
2014.0,5902.0,0.0,0.0,0.0,Færøerne,All Districts
2014.0,5902.0,1.0,0.0,0.0,Færøerne,Indre By
2014.0,5902.0,2.0,0.0,0.0,Færøerne,Østerbro
2014.0,5902.0,3.0,0.0,0.0,Færøerne,Nørrebro
2014.0,5902.0,4.0,0.0,0.0,Færøerne,Vesterbro/Kgs. Enghave
2014.0,5902.0,5.0,0.0,0.0,Færøerne,Valby
2014.0,5902.0,6.0,0.0,0.0,Færøerne,Vanløse
2014.0,5902.0,7.0,0.0,0.0,Færøerne,Brønshøj-Husum
2014.0,5902.0,8.0,0.0,0.0,Færøerne,Bispebjerg
2014.0,5902.0,9.0,0.0,0.0,Færøerne,Amager Øst
2014.0,5902.0,10.0,0.0,0.0,Færøerne,Amager Vest
2014.0,5902.0,99.0,0.0,0.0,Færøerne,Udenfor inddeling
2014.0,5999.0,0.0,3.0,3.57577057856e-05,Land ukendt (1),All Districts
2014.0,5999.0,1.0,0.0,0.0,Land ukendt (1),Indre By
2014.0,5999.0,2.0,0.0,0.0,Land ukendt (1),Østerbro
2014.0,5999.0,3.0,0.0,0.0,Land ukendt (1),Nørrebro
2014.0,5999.0,4.0,1.0,0.000107723796187,Land ukendt (1),Vesterbro/Kgs. Enghave
2014.0,5999.0,5.0,1.0,0.000153775180686,Land ukendt (1),Valby
2014.0,5999.0,6.0,0.0,0.0,Land ukendt (1),Vanløse
2014.0,5999.0,7.0,0.0,0.0,Land ukendt (1),Brønshøj-Husum
2014.0,5999.0,8.0,0.0,0.0,Land ukendt (1),Bispebjerg
2014.0,5999.0,9.0,1.0,0.000150466445983,Land ukendt (1),Amager Øst
2014.0,5999.0,10.0,0.0,0.0,Land ukendt (1),Amager Vest
2014.0,5999.0,99.0,0.0,0.0,Land ukendt (1),Udenfor inddeling
2015.0,5001.0,0.0,4.0,4.5619917656e-05,Uoplyst(2),All Districts
2015.0,5001.0,1.0,0.0,0.0,Uoplyst(2),Indre By
2015.0,5001.0,2.0,0.0,0.0,Uoplyst(2),Østerbro
2015.0,5001.0,3.0,0.0,0.0,Uoplyst(2),Nørrebro
2015.0,5001.0,4.0,0.0,0.0,Uoplyst(2),Vesterbro/Kgs. Enghave
2015.0,5001.0,5.0,0.0,0.0,Uoplyst(2),Valby
2015.0,5001.0,6.0,0.0,0.0,Uoplyst(2),Vanløse
2015.0,5001.0,7.0,1.0,0.000104079933389,Uoplyst(2),Brønshøj-Husum
2015.0,5001.0,8.0,3.0,0.000274172911716,Uoplyst(2),Bispebjerg
2015.0,5001.0,9.0,0.0,0.0,Uoplyst(2),Amager Øst
2015.0,5001.0,10.0,0.0,0.0,Uoplyst(2),Amager Vest
2015.0,5001.0,99.0,0.0,0.0,Uoplyst(2),Udenfor inddeling
2015.0,5102.0,0.0,9.0,0.000102644814726,Udlandet uoplyst,All Districts
2015.0,5102.0,1.0,0.0,0.0,Udlandet uoplyst,Indre By
2015.0,5102.0,2.0,0.0,0.0,Udlandet uoplyst,Østerbro
2015.0,5102.0,3.0,1.0,8.27335153471e-05,Udlandet uoplyst,Nørrebro
2015.0,5102.0,4.0,3.0,0.000308483290488,Udlandet uoplyst,Vesterbro/Kgs. Enghave
2015.0,5102.0,5.0,1.0,0.0001457938475,Udlandet uoplyst,Valby
2015.0,5102.0,6.0,0.0,0.0,Udlandet uoplyst,Vanløse
2015.0,5102.0,7.0,0.0,0.0,Udlandet uoplyst,Brønshøj-Husum
2015.0,5102.0,8.0,3.0,0.000274172911716,Udlandet uoplyst,Bispebjerg
2015.0,5102.0,9.0,1.0,0.000136388434261,Udlandet uoplyst,Amager Øst
2015.0,5102.0,10.0,0.0,0.0,Udlandet uoplyst,Amager Vest
2015.0,5102.0,99.0,0.0,0.0,Udlandet uoplyst,Udenfor inddeling
2015.0,5103.0,0.0,632.0,0.00720794698966,Statsløs,All Districts
2015.0,5103.0,1.0,14.0,0.00194633671625,Statsløs,Indre By
2015.0,5103.0,2.0,23.0,0.00248192511061,Statsløs,Østerbro
2015.0,5103.0,3.0,247.0,0.0204351782907,Statsløs,Nørrebro
2015.0,5103.0,4.0,25.0,0.0025706940874,Statsløs,Vesterbro/Kgs. Enghave
2015.0,5103.0,5.0,34.0,0.00495699081499,Statsløs,Valby
2015.0,5103.0,6.0,13.0,0.00335830534746,Statsløs,Vanløse
2015.0,5103.0,7.0,80.0,0.00832639467111,Statsløs,Brønshøj-Husum
2015.0,5103.0,8.0,116.0,0.0106013525864,Statsløs,Bispebjerg
2015.0,5103.0,9.0,20.0,0.00272776868522,Statsløs,Amager Øst
2015.0,5103.0,10.0,43.0,0.00451918024172,Statsløs,Amager Vest
2015.0,5103.0,99.0,17.0,0.0132605304212,Statsløs,Udenfor inddeling
2015.0,5104.0,0.0,899.0,0.0102530764932,Finland,All Districts
2015.0,5104.0,1.0,160.0,0.0222438481857,Finland,Indre By
2015.0,5104.0,2.0,151.0,0.0162943779001,Finland,Østerbro
2015.0,5104.0,3.0,108.0,0.00893521965748,Finland,Nørrebro
2015.0,5104.0,4.0,104.0,0.0106940874036,Finland,Vesterbro/Kgs. Enghave
2015.0,5104.0,5.0,49.0,0.00714389852748,Finland,Valby
2015.0,5104.0,6.0,25.0,0.00645827951434,Finland,Vanløse
2015.0,5104.0,7.0,24.0,0.00249791840133,Finland,Brønshøj-Husum
2015.0,5104.0,8.0,71.0,0.00648875891062,Finland,Bispebjerg
2015.0,5104.0,9.0,78.0,0.0106382978723,Finland,Amager Øst
2015.0,5104.0,10.0,112.0,0.0117708880715,Finland,Amager Vest
2015.0,5104.0,99.0,17.0,0.0132605304212,Finland,Udenfor inddeling
2015.0,5105.0,0.0,2.0,2.2809958828e-05,Island ligeret dansk,All Districts
2015.0,5105.0,1.0,1.0,0.000139024051161,Island ligeret dansk,Indre By
2015.0,5105.0,2.0,0.0,0.0,Island ligeret dansk,Østerbro
2015.0,5105.0,3.0,0.0,0.0,Island ligeret dansk,Nørrebro
2015.0,5105.0,4.0,0.0,0.0,Island ligeret dansk,Vesterbro/Kgs. Enghave
2015.0,5105.0,5.0,0.0,0.0,Island ligeret dansk,Valby
2015.0,5105.0,6.0,0.0,0.0,Island ligeret dansk,Vanløse
2015.0,5105.0,7.0,1.0,0.000104079933389,Island ligeret dansk,Brønshøj-Husum
2015.0,5105.0,8.0,0.0,0.0,Island ligeret dansk,Bispebjerg
2015.0,5105.0,9.0,0.0,0.0,Island ligeret dansk,Amager Øst
2015.0,5105.0,10.0,0.0,0.0,Island ligeret dansk,Amager Vest
2015.0,5105.0,99.0,0.0,0.0,Island ligeret dansk,Udenfor inddeling
2015.0,5106.0,0.0,1968.0,0.0224449994868,Island,All Districts
2015.0,5106.0,1.0,143.0,0.019880439316,Island,Indre By
2015.0,5106.0,2.0,188.0,0.0202870400345,Island,Østerbro
2015.0,5106.0,3.0,222.0,0.018366840407,Island,Nørrebro
2015.0,5106.0,4.0,347.0,0.0356812339332,Island,Vesterbro/Kgs. Enghave
2015.0,5106.0,5.0,127.0,0.0185158186325,Island,Valby
2015.0,5106.0,6.0,54.0,0.013949883751,Island,Vanløse
2015.0,5106.0,7.0,67.0,0.00697335553705,Island,Brønshøj-Husum
2015.0,5106.0,8.0,136.0,0.0124291719978,Island,Bispebjerg
2015.0,5106.0,9.0,293.0,0.0399618112384,Island,Amager Øst
2015.0,5106.0,10.0,362.0,0.0380451918024,Island,Amager Vest
2015.0,5106.0,99.0,29.0,0.0226209048362,Island,Udenfor inddeling
2015.0,5107.0,0.0,1.0,1.1404979414e-05,Liechtenstein,All Districts
2015.0,5107.0,1.0,0.0,0.0,Liechtenstein,Indre By
2015.0,5107.0,2.0,0.0,0.0,Liechtenstein,Østerbro
2015.0,5107.0,3.0,0.0,0.0,Liechtenstein,Nørrebro
2015.0,5107.0,4.0,0.0,0.0,Liechtenstein,Vesterbro/Kgs. Enghave
2015.0,5107.0,5.0,0.0,0.0,Liechtenstein,Valby
2015.0,5107.0,6.0,0.0,0.0,Liechtenstein,Vanløse
2015.0,5107.0,7.0,1.0,0.000104079933389,Liechtenstein,Brønshøj-Husum
2015.0,5107.0,8.0,0.0,0.0,Liechtenstein,Bispebjerg
2015.0,5107.0,9.0,0.0,0.0,Liechtenstein,Amager Øst
2015.0,5107.0,10.0,0.0,0.0,Liechtenstein,Amager Vest
2015.0,5107.0,99.0,0.0,0.0,Liechtenstein,Udenfor inddeling
2015.0,5108.0,0.0,11.0,0.000125454773554,Luxembourg,All Districts
2015.0,5108.0,1.0,1.0,0.000139024051161,Luxembourg,Indre By
2015.0,5108.0,2.0,1.0,0.000107909787418,Luxembourg,Østerbro
2015.0,5108.0,3.0,1.0,8.27335153471e-05,Luxembourg,Nørrebro
2015.0,5108.0,4.0,1.0,0.000102827763496,Luxembourg,Vesterbro/Kgs. Enghave
2015.0,5108.0,5.0,1.0,0.0001457938475,Luxembourg,Valby
2015.0,5108.0,6.0,0.0,0.0,Luxembourg,Vanløse
2015.0,5108.0,7.0,1.0,0.000104079933389,Luxembourg,Brønshøj-Husum
2015.0,5108.0,8.0,1.0,9.13909705721e-05,Luxembourg,Bispebjerg
2015.0,5108.0,9.0,2.0,0.000272776868522,Luxembourg,Amager Øst
2015.0,5108.0,10.0,2.0,0.000210194429848,Luxembourg,Amager Vest
2015.0,5108.0,99.0,0.0,0.0,Luxembourg,Udenfor inddeling
2015.0,5110.0,0.0,4093.0,0.0466805807416,Norge,All Districts
2015.0,5110.0,1.0,656.0,0.0911997775615,Norge,Indre By
2015.0,5110.0,2.0,515.0,0.0555735405201,Norge,Østerbro
2015.0,5110.0,3.0,653.0,0.0540249855216,Norge,Nørrebro
2015.0,5110.0,4.0,530.0,0.054498714653,Norge,Vesterbro/Kgs. Enghave
2015.0,5110.0,5.0,228.0,0.0332409972299,Norge,Valby
2015.0,5110.0,6.0,160.0,0.0413329888918,Norge,Vanløse
2015.0,5110.0,7.0,181.0,0.0188384679434,Norge,Brønshøj-Husum
2015.0,5110.0,8.0,301.0,0.0275086821422,Norge,Bispebjerg
2015.0,5110.0,9.0,345.0,0.04705400982,Norge,Amager Øst
2015.0,5110.0,10.0,436.0,0.0458223857068,Norge,Amager Vest
2015.0,5110.0,99.0,88.0,0.0686427457098,Norge,Udenfor inddeling
2015.0,5115.0,0.0,15.0,0.00017107469121,Kongelig,All Districts
2015.0,5115.0,1.0,13.0,0.00180731266509,Kongelig,Indre By
2015.0,5115.0,2.0,2.0,0.000215819574835,Kongelig,Østerbro
2015.0,5115.0,3.0,0.0,0.0,Kongelig,Nørrebro
2015.0,5115.0,4.0,0.0,0.0,Kongelig,Vesterbro/Kgs. Enghave
2015.0,5115.0,5.0,0.0,0.0,Kongelig,Valby
2015.0,5115.0,6.0,0.0,0.0,Kongelig,Vanløse
2015.0,5115.0,7.0,0.0,0.0,Kongelig,Brønshøj-Husum
2015.0,5115.0,8.0,0.0,0.0,Kongelig,Bispebjerg
2015.0,5115.0,9.0,0.0,0.0,Kongelig,Amager Øst
2015.0,5115.0,10.0,0.0,0.0,Kongelig,Amager Vest
2015.0,5115.0,99.0,0.0,0.0,Kongelig,Udenfor inddeling
2015.0,5120.0,0.0,4745.0,0.0541166273195,Sverige,All Districts
2015.0,5120.0,1.0,731.0,0.101626581399,Sverige,Indre By
2015.0,5120.0,2.0,639.0,0.0689543541599,Sverige,Østerbro
2015.0,5120.0,3.0,835.0,0.0690824853148,Sverige,Nørrebro
2015.0,5120.0,4.0,620.0,0.0637532133676,Sverige,Vesterbro/Kgs. Enghave
2015.0,5120.0,5.0,297.0,0.0433007727074,Sverige,Valby
2015.0,5120.0,6.0,180.0,0.0464996125032,Sverige,Vanløse
2015.0,5120.0,7.0,196.0,0.0203996669442,Sverige,Brønshøj-Husum
2015.0,5120.0,8.0,330.0,0.0301590202888,Sverige,Bispebjerg
2015.0,5120.0,9.0,382.0,0.0521003818876,Sverige,Amager Øst
2015.0,5120.0,10.0,477.0,0.0501313715187,Sverige,Amager Vest
2015.0,5120.0,99.0,58.0,0.0452418096724,Sverige,Udenfor inddeling
2015.0,5122.0,0.0,68.0,0.000775538600153,Albanien,All Districts
2015.0,5122.0,1.0,3.0,0.000417072153483,Albanien,Indre By
2015.0,5122.0,2.0,11.0,0.00118700766159,Albanien,Østerbro
2015.0,5122.0,3.0,11.0,0.000910068668818,Albanien,Nørrebro
2015.0,5122.0,4.0,9.0,0.000925449871465,Albanien,Vesterbro/Kgs. Enghave
2015.0,5122.0,5.0,1.0,0.0001457938475,Albanien,Valby
2015.0,5122.0,6.0,12.0,0.00309997416688,Albanien,Vanløse
2015.0,5122.0,7.0,8.0,0.000832639467111,Albanien,Brønshøj-Husum
2015.0,5122.0,8.0,6.0,0.000548345823433,Albanien,Bispebjerg
2015.0,5122.0,9.0,5.0,0.000681942171304,Albanien,Amager Øst
2015.0,5122.0,10.0,1.0,0.000105097214924,Albanien,Amager Vest
2015.0,5122.0,99.0,1.0,0.000780031201248,Albanien,Udenfor inddeling
2015.0,5126.0,0.0,273.0,0.00311355938003,Belgien,All Districts
2015.0,5126.0,1.0,43.0,0.00597803419992,Belgien,Indre By
2015.0,5126.0,2.0,38.0,0.00410057192187,Belgien,Østerbro
2015.0,5126.0,3.0,45.0,0.00372300819062,Belgien,Nørrebro
2015.0,5126.0,4.0,18.0,0.00185089974293,Belgien,Vesterbro/Kgs. Enghave
2015.0,5126.0,5.0,12.0,0.00174952617,Belgien,Valby
2015.0,5126.0,6.0,5.0,0.00129165590287,Belgien,Vanløse
2015.0,5126.0,7.0,22.0,0.00228975853455,Belgien,Brønshøj-Husum
2015.0,5126.0,8.0,29.0,0.00265033814659,Belgien,Bispebjerg
2015.0,5126.0,9.0,21.0,0.00286415711948,Belgien,Amager Øst
2015.0,5126.0,10.0,32.0,0.00336311087756,Belgien,Amager Vest
2015.0,5126.0,99.0,8.0,0.00624024960998,Belgien,Udenfor inddeling
2015.0,5128.0,0.0,1413.0,0.016115235912,Bulgarien,All Districts
2015.0,5128.0,1.0,47.0,0.00653413040456,Bulgarien,Indre By
2015.0,5128.0,2.0,94.0,0.0101435200173,Bulgarien,Østerbro
2015.0,5128.0,3.0,143.0,0.0118308926946,Bulgarien,Nørrebro
2015.0,5128.0,4.0,139.0,0.014293059126,Bulgarien,Vesterbro/Kgs. Enghave
2015.0,5128.0,5.0,115.0,0.0167662924625,Bulgarien,Valby
2015.0,5128.0,6.0,111.0,0.0286747610437,Bulgarien,Vanløse
2015.0,5128.0,7.0,254.0,0.0264363030808,Bulgarien,Brønshøj-Husum
2015.0,5128.0,8.0,182.0,0.0166331566441,Bulgarien,Bispebjerg
2015.0,5128.0,9.0,159.0,0.0216857610475,Bulgarien,Amager Øst
2015.0,5128.0,10.0,139.0,0.0146085128744,Bulgarien,Amager Vest
2015.0,5128.0,99.0,30.0,0.0234009360374,Bulgarien,Udenfor inddeling
2015.0,5129.0,0.0,23.0,0.000262314526522,Tjekkoslovakiet,All Districts
2015.0,5129.0,1.0,1.0,0.000139024051161,Tjekkoslovakiet,Indre By
2015.0,5129.0,2.0,3.0,0.000323729362253,Tjekkoslovakiet,Østerbro
2015.0,5129.0,3.0,7.0,0.000579134607429,Tjekkoslovakiet,Nørrebro
2015.0,5129.0,4.0,1.0,0.000102827763496,Tjekkoslovakiet,Vesterbro/Kgs. Enghave
2015.0,5129.0,5.0,1.0,0.0001457938475,Tjekkoslovakiet,Valby
2015.0,5129.0,6.0,0.0,0.0,Tjekkoslovakiet,Vanløse
2015.0,5129.0,7.0,3.0,0.000312239800167,Tjekkoslovakiet,Brønshøj-Husum
2015.0,5129.0,8.0,5.0,0.000456954852861,Tjekkoslovakiet,Bispebjerg
2015.0,5129.0,9.0,0.0,0.0,Tjekkoslovakiet,Amager Øst
2015.0,5129.0,10.0,1.0,0.000105097214924,Tjekkoslovakiet,Amager Vest
2015.0,5129.0,99.0,1.0,0.000780031201248,Tjekkoslovakiet,Udenfor inddeling
2015.0,5130.0,0.0,2156.0,0.0245891356166,Frankrig,All Districts
2015.0,5130.0,1.0,346.0,0.0481023217017,Frankrig,Indre By
2015.0,5130.0,2.0,337.0,0.0363655983598,Frankrig,Østerbro
2015.0,5130.0,3.0,305.0,0.0252337221809,Frankrig,Nørrebro
2015.0,5130.0,4.0,325.0,0.0334190231362,Frankrig,Vesterbro/Kgs. Enghave
2015.0,5130.0,5.0,133.0,0.0193905817175,Frankrig,Valby
2015.0,5130.0,6.0,85.0,0.0219581503487,Frankrig,Vanløse
2015.0,5130.0,7.0,65.0,0.00676519567027,Frankrig,Brønshøj-Husum
2015.0,5130.0,8.0,135.0,0.0123377810272,Frankrig,Bispebjerg
2015.0,5130.0,9.0,155.0,0.0211402073104,Frankrig,Amager Øst
2015.0,5130.0,10.0,243.0,0.0255386232265,Frankrig,Amager Vest
2015.0,5130.0,99.0,27.0,0.0210608424337,Frankrig,Udenfor inddeling
2015.0,5134.0,0.0,744.0,0.00848530468403,Grækenland,All Districts
2015.0,5134.0,1.0,74.0,0.0102877797859,Grækenland,Indre By
2015.0,5134.0,2.0,105.0,0.0113305276789,Grækenland,Østerbro
2015.0,5134.0,3.0,88.0,0.00728054935054,Grækenland,Nørrebro
2015.0,5134.0,4.0,88.0,0.00904884318766,Grækenland,Vesterbro/Kgs. Enghave
2015.0,5134.0,5.0,36.0,0.00524857850999,Grækenland,Valby
2015.0,5134.0,6.0,24.0,0.00619994833376,Grækenland,Vanløse
2015.0,5134.0,7.0,66.0,0.00686927560366,Grækenland,Brønshøj-Husum
2015.0,5134.0,8.0,96.0,0.00877353317492,Grækenland,Bispebjerg
2015.0,5134.0,9.0,82.0,0.0111838516094,Grækenland,Amager Øst
2015.0,5134.0,10.0,76.0,0.00798738833421,Grækenland,Amager Vest
2015.0,5134.0,99.0,9.0,0.00702028081123,Grækenland,Udenfor inddeling
2015.0,5140.0,0.0,977.0,0.0111426648875,Nederlandene,All Districts
2015.0,5140.0,1.0,132.0,0.0183511747532,Nederlandene,Indre By
2015.0,5140.0,2.0,163.0,0.0175892953491,Nederlandene,Østerbro
2015.0,5140.0,3.0,116.0,0.00959708778026,Nederlandene,Nørrebro
2015.0,5140.0,4.0,111.0,0.0114138817481,Nederlandene,Vesterbro/Kgs. Enghave
2015.0,5140.0,5.0,53.0,0.00772707391748,Nederlandene,Valby
2015.0,5140.0,6.0,32.0,0.00826659777835,Nederlandene,Vanløse
2015.0,5140.0,7.0,72.0,0.007493755204,Nederlandene,Brønshøj-Husum
2015.0,5140.0,8.0,104.0,0.0095046609395,Nederlandene,Bispebjerg
2015.0,5140.0,9.0,79.0,0.0107746863066,Nederlandene,Amager Øst
2015.0,5140.0,10.0,100.0,0.0105097214924,Nederlandene,Amager Vest
2015.0,5140.0,99.0,15.0,0.0117004680187,Nederlandene,Udenfor inddeling
2015.0,5142.0,0.0,565.0,0.00644381336892,Irland,All Districts
2015.0,5142.0,1.0,91.0,0.0126511886556,Irland,Indre By
2015.0,5142.0,2.0,103.0,0.011114708104,Irland,Østerbro
2015.0,5142.0,3.0,78.0,0.00645321419707,Irland,Nørrebro
2015.0,5142.0,4.0,68.0,0.00699228791774,Irland,Vesterbro/Kgs. Enghave
2015.0,5142.0,5.0,38.0,0.00554016620499,Irland,Valby
2015.0,5142.0,6.0,19.0,0.0049082924309,Irland,Vanløse
2015.0,5142.0,7.0,20.0,0.00208159866778,Irland,Brønshøj-Husum
2015.0,5142.0,8.0,45.0,0.00411259367574,Irland,Bispebjerg
2015.0,5142.0,9.0,38.0,0.00518276050191,Irland,Amager Øst
2015.0,5142.0,10.0,53.0,0.00557015239096,Irland,Amager Vest
2015.0,5142.0,99.0,12.0,0.00936037441498,Irland,Udenfor inddeling
2015.0,5150.0,0.0,3069.0,0.0350018818216,Italien,All Districts
2015.0,5150.0,1.0,446.0,0.0620047268177,Italien,Indre By
2015.0,5150.0,2.0,472.0,0.0509334196612,Italien,Østerbro
2015.0,5150.0,3.0,339.0,0.0280466617027,Italien,Nørrebro
2015.0,5150.0,4.0,462.0,0.0475064267352,Italien,Vesterbro/Kgs. Enghave
2015.0,5150.0,5.0,162.0,0.0236186032949,Italien,Valby
2015.0,5150.0,6.0,84.0,0.0216998191682,Italien,Vanløse
2015.0,5150.0,7.0,142.0,0.0147793505412,Italien,Brønshøj-Husum
2015.0,5150.0,8.0,273.0,0.0249497349662,Italien,Bispebjerg
2015.0,5150.0,9.0,304.0,0.0414620840153,Italien,Amager Øst
2015.0,5150.0,10.0,352.0,0.0369942196532,Italien,Amager Vest
2015.0,5150.0,99.0,33.0,0.0257410296412,Italien,Udenfor inddeling
2015.0,5151.0,0.0,19.0,0.000216694608866,Serbien og Montenegro,All Districts
2015.0,5151.0,1.0,2.0,0.000278048102322,Serbien og Montenegro,Indre By
2015.0,5151.0,2.0,5.0,0.000539548937089,Serbien og Montenegro,Østerbro
2015.0,5151.0,3.0,0.0,0.0,Serbien og Montenegro,Nørrebro
2015.0,5151.0,4.0,2.0,0.000205655526992,Serbien og Montenegro,Vesterbro/Kgs. Enghave
2015.0,5151.0,5.0,1.0,0.0001457938475,Serbien og Montenegro,Valby
2015.0,5151.0,6.0,0.0,0.0,Serbien og Montenegro,Vanløse
2015.0,5151.0,7.0,1.0,0.000104079933389,Serbien og Montenegro,Brønshøj-Husum
2015.0,5151.0,8.0,3.0,0.000274172911716,Serbien og Montenegro,Bispebjerg
2015.0,5151.0,9.0,1.0,0.000136388434261,Serbien og Montenegro,Amager Øst
2015.0,5151.0,10.0,4.0,0.000420388859695,Serbien og Montenegro,Amager Vest
2015.0,5151.0,99.0,0.0,0.0,Serbien og Montenegro,Udenfor inddeling
2015.0,5152.0,0.0,1487.0,0.0169592043886,Jugoslavien,All Districts
2015.0,5152.0,1.0,12.0,0.00166828861393,Jugoslavien,Indre By
2015.0,5152.0,2.0,92.0,0.00992770044243,Jugoslavien,Østerbro
2015.0,5152.0,3.0,259.0,0.0214279804749,Jugoslavien,Nørrebro
2015.0,5152.0,4.0,142.0,0.0146015424165,Jugoslavien,Vesterbro/Kgs. Enghave
2015.0,5152.0,5.0,142.0,0.0207027263449,Jugoslavien,Valby
2015.0,5152.0,6.0,69.0,0.0178248514596,Jugoslavien,Vanløse
2015.0,5152.0,7.0,332.0,0.0345545378851,Jugoslavien,Brønshøj-Husum
2015.0,5152.0,8.0,309.0,0.0282398099068,Jugoslavien,Bispebjerg
2015.0,5152.0,9.0,55.0,0.00750136388434,Jugoslavien,Amager Øst
2015.0,5152.0,10.0,55.0,0.00578034682081,Jugoslavien,Amager Vest
2015.0,5152.0,99.0,20.0,0.015600624025,Jugoslavien,Udenfor inddeling
2015.0,5153.0,0.0,22.0,0.000250909547108,Malta,All Districts
2015.0,5153.0,1.0,3.0,0.000417072153483,Malta,Indre By
2015.0,5153.0,2.0,1.0,0.000107909787418,Malta,Østerbro
2015.0,5153.0,3.0,4.0,0.000330934061388,Malta,Nørrebro
2015.0,5153.0,4.0,4.0,0.000411311053985,Malta,Vesterbro/Kgs. Enghave
2015.0,5153.0,5.0,0.0,0.0,Malta,Valby
2015.0,5153.0,6.0,0.0,0.0,Malta,Vanløse
2015.0,5153.0,7.0,0.0,0.0,Malta,Brønshøj-Husum
2015.0,5153.0,8.0,2.0,0.000182781941144,Malta,Bispebjerg
2015.0,5153.0,9.0,6.0,0.000818330605565,Malta,Amager Øst
2015.0,5153.0,10.0,2.0,0.000210194429848,Malta,Amager Vest
2015.0,5153.0,99.0,0.0,0.0,Malta,Udenfor inddeling
2015.0,5154.0,0.0,3906.0,0.0445478495911,Polen,All Districts
2015.0,5154.0,1.0,179.0,0.0248853051578,Polen,Indre By
2015.0,5154.0,2.0,335.0,0.0361497787849,Polen,Østerbro
2015.0,5154.0,3.0,346.0,0.0286257963101,Polen,Nørrebro
2015.0,5154.0,4.0,376.0,0.0386632390746,Polen,Vesterbro/Kgs. Enghave
2015.0,5154.0,5.0,333.0,0.0485493512174,Polen,Valby
2015.0,5154.0,6.0,241.0,0.0622578145182,Polen,Vanløse
2015.0,5154.0,7.0,599.0,0.0623438800999,Polen,Brønshøj-Husum
2015.0,5154.0,8.0,557.0,0.0509047706087,Polen,Bispebjerg
2015.0,5154.0,9.0,506.0,0.069012547736,Polen,Amager Øst
2015.0,5154.0,10.0,392.0,0.0411981082501,Polen,Amager Vest
2015.0,5154.0,99.0,42.0,0.0327613104524,Polen,Udenfor inddeling
2015.0,5156.0,0.0,849.0,0.0096828275225,Portugal,All Districts
2015.0,5156.0,1.0,75.0,0.0104268038371,Portugal,Indre By
2015.0,5156.0,2.0,103.0,0.011114708104,Portugal,Østerbro
2015.0,5156.0,3.0,58.0,0.00479854389013,Portugal,Nørrebro
2015.0,5156.0,4.0,160.0,0.0164524421594,Portugal,Vesterbro/Kgs. Enghave
2015.0,5156.0,5.0,51.0,0.00743548622248,Portugal,Valby
2015.0,5156.0,6.0,38.0,0.00981658486179,Portugal,Vanløse
2015.0,5156.0,7.0,80.0,0.00832639467111,Portugal,Brønshøj-Husum
2015.0,5156.0,8.0,103.0,0.00941326996893,Portugal,Bispebjerg
2015.0,5156.0,9.0,75.0,0.0102291325696,Portugal,Amager Øst
2015.0,5156.0,10.0,95.0,0.00998423541776,Portugal,Amager Vest
2015.0,5156.0,99.0,11.0,0.00858034321373,Portugal,Udenfor inddeling
2015.0,5158.0,0.0,1891.0,0.0215668160719,Rumænien,All Districts
2015.0,5158.0,1.0,102.0,0.0141804532184,Rumænien,Indre By
2015.0,5158.0,2.0,129.0,0.0139203625769,Rumænien,Østerbro
2015.0,5158.0,3.0,256.0,0.0211797799288,Rumænien,Nørrebro
2015.0,5158.0,4.0,203.0,0.0208740359897,Rumænien,Vesterbro/Kgs. Enghave
2015.0,5158.0,5.0,173.0,0.0252223356174,Rumænien,Valby
2015.0,5158.0,6.0,91.0,0.0235081374322,Rumænien,Vanløse
2015.0,5158.0,7.0,215.0,0.0223771856786,Rumænien,Brønshøj-Husum
2015.0,5158.0,8.0,261.0,0.0238530433193,Rumænien,Bispebjerg
2015.0,5158.0,9.0,202.0,0.0275504637207,Rumænien,Amager Øst
2015.0,5158.0,10.0,220.0,0.0231213872832,Rumænien,Amager Vest
2015.0,5158.0,99.0,39.0,0.0304212168487,Rumænien,Udenfor inddeling
2015.0,5159.0,0.0,1.0,1.1404979414e-05,San Marino,All Districts
2015.0,5159.0,1.0,0.0,0.0,San Marino,Indre By
2015.0,5159.0,2.0,1.0,0.000107909787418,San Marino,Østerbro
2015.0,5159.0,3.0,0.0,0.0,San Marino,Nørrebro
2015.0,5159.0,4.0,0.0,0.0,San Marino,Vesterbro/Kgs. Enghave
